molecule_chembl_id,canonical_smiles,bao_format,assay_type,activity_comment,pchembl_value,potential_duplicate
CHEMBL5423530,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,BAO_0000219,B,,7.18,0
CHEMBL4780624,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.8,1
CHEMBL4795130,CCOC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,4.54,0
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000221,B,,5.54,0
CHEMBL5408846,COC(=O)CN(C)C(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5407505,CCOC(=O)COC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.0,0
CHEMBL5408441,CCOC(=O)COC(=O)N(C)c1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5420131,CCOC(=O)CNC(=O)Oc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5424149,CCOC(=O)COC(=O)Nc1ccccc1C#N,BAO_0000221,B,,5.17,0
CHEMBL5426519,CCOC(=O)COC(=O)Nc1ccccc1C(C)C,BAO_0000221,B,,5.26,0
CHEMBL5433625,CCOC(=O)COC(=O)Nc1ccccc1C(F)(F)F,BAO_0000221,B,,,0
CHEMBL5416016,CCOC(=O)COC(=O)Nc1ccccc1OC(F)(F)F,BAO_0000221,B,,,0
CHEMBL5404989,CCOC(=O)COC(=O)Nc1cc(C)ccc1C,BAO_0000221,B,,5.54,0
CHEMBL5409945,CCOC(=O)COC(=O)Nc1cccc(C)c1C,BAO_0000221,B,,4.72,0
CHEMBL5420080,CCOC(=O)COC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.96,0
CHEMBL5417052,CCOC(=O)COC(=O)Nc1c(C)cc(C)cc1C,BAO_0000221,B,,5.41,0
CHEMBL5436264,CCOC(=O)COC(=O)Nc1c(C)cccc1CC,BAO_0000221,B,,5.62,0
CHEMBL5427193,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)C,BAO_0000221,B,,5.89,0
CHEMBL5433230,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)(C)C,BAO_0000221,B,,4.72,0
CHEMBL5402869,CCOC(=O)COC(=O)Nc1c(CC)cccc1CC,BAO_0000221,B,,4.89,0
CHEMBL5422068,CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,BAO_0000221,B,,,0
CHEMBL5432654,CCOC(=O)COC(=O)Nc1c(Cl)cccc1Cl,BAO_0000221,B,,5.04,0
CHEMBL5406685,CCOC(=O)COC(=O)Nc1c(F)cccc1F,BAO_0000221,B,,5.03,0
CHEMBL5399814,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.85,0
CHEMBL5432079,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.77,0
CHEMBL5408252,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.38,0
CHEMBL5440114,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.85,0
CHEMBL5423220,CCOC(=O)C(Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.7,0
CHEMBL5438164,CCOC(=O)C(Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.89,0
CHEMBL5411537,CCOC(=O)C(Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.64,0
CHEMBL5408007,CC(C)OC(=O)[C@@H](Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.3,0
CHEMBL5423228,CC(C)OC(=O)[C@@H](Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.89,0
CHEMBL5403928,CC(C)OC(=O)[C@@H](Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.22,0
CHEMBL5427865,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)OC1CCCC1,BAO_0000221,B,,7.48,0
CHEMBL5397039,CC(C)OC(=O)[C@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.15,0
CHEMBL5423530,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,BAO_0000221,B,,5.33,0
CHEMBL4780624,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.48,1
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000219,B,,7.55,0
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.68,0
CHEMBL5421905,CC(C)[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.13,0
CHEMBL5422387,Nc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,BAO_0000219,B,,8.48,0
CHEMBL5436366,Nc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@H]2C(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,BAO_0000219,B,,8.27,0
CHEMBL5399888,CC(C)(O)c1ccoc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.09,0
CHEMBL5420940,O=C(Nc1c2c(cc3c1CCO3)CCC2)NS(=O)(=O)c1ccn(C2CC2)n1,BAO_0000219,B,,,0
CHEMBL5433446,CN(C)C/C=C/S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)C=CC2,BAO_0000219,B,,8.44,0
CHEMBL5413125,CC(C)(N)/C=C/[S+]([O-])(=NC#N)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.92,0
CHEMBL5402615,CN(C)C/C=C/S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.49,0
CHEMBL5423176,CC1(C)CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2ccnn2CCCB(O)O)CCC1,BAO_0000219,B,,,0
CHEMBL5403132,O=C(Nc1c(C2CC2)ccc2c1CCC2)NS(=O)(=O)c1cc2c(o1)C1CCN(CC1)C2,BAO_0000221,B,,,0
CHEMBL5400639,CN(C)S(=O)(=O)NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,BAO_0000219,B,,7.3,1
CHEMBL5414746,Cc1cc2c(c(NC(=O)N[S+](=N)([O-])c3ccccc3)c1-c1ccnc(OC3CCN(C)CC3)c1)CCC2,BAO_0000219,B,,,0
CHEMBL5427924,Cc1cc2c(c(NC(=O)NS(=O)(=O)c3cc(C(C)(C)O)co3)c1-c1ccnc(OC3CCN(C)CC3)c1)CCC2,BAO_0000219,B,,,0
CHEMBL5417865,CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccc2ccccc2c1,BAO_0000219,B,,,0
CHEMBL5409429,CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccccc1-c1ccccc1,BAO_0000219,B,,,0
CHEMBL5434150,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCC(S(=O)(=O)N(C)C)CC2)co1,BAO_0000219,B,,8.07,0
CHEMBL5434609,C[C@H](O)Cn1cc(F)c([S+](N)([O-])=NC(=O)Nc2c3c(nc4c2CCC42CC2)CCC3)n1,BAO_0000219,B,,8.33,0
CHEMBL5424110,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C3CC3)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,BAO_0000219,B,,7.37,0
CHEMBL5409875,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C(F)(F)F)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,BAO_0000219,B,,7.39,0
CHEMBL5416031,Cc1nc(C(C)C)c(NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)n1-c1ccncc1,BAO_0000219,B,,,0
CHEMBL5420448,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(NCC(C)C)nc2n1,BAO_0000219,B,,8.52,0
CHEMBL5405701,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(N3C=COCC3)nc2n1,BAO_0000219,B,,8.52,0
CHEMBL5422571,O=C(CN1CC2(CC2)c2cc(Br)ccc2C1=O)Nc1ncc(F)cn1,BAO_0000219,B,,7.09,0
CHEMBL5421060,C[C@]1(O)C[C@@H](NC(=O)CN2C[C@@]3(C[C@@H]3F)c3cc(I)ccc3C2=O)C1,BAO_0000219,B,,8.52,0
CHEMBL5414825,CC(C)c1cc(-c2ccc3c(c2)OC(F)(F)O3)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CO,BAO_0000219,B,,8.1,0
CHEMBL5410313,CC(C)c1cc(C#N)c(F)c(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CCO,BAO_0000219,B,,6.7,0
CHEMBL5427989,CC(C)c1cc(-c2cccc3ccccc23)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1ccc(CN(C)C)cc1,BAO_0000219,B,,7.4,0
CHEMBL5397618,COc1cc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2nc(C(C)(C)O)c[se]2)CCC3)ccn1,BAO_0000219,B,,7.94,0
CHEMBL5439444,COc1cc(-c2cccc(C(C)C)c2NC(=O)NS(=O)(=O)c2nc(C(C)(C)O)c[se]2)ccn1,BAO_0000219,B,,7.95,0
CHEMBL5428146,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,BAO_0000219,B,,7.42,0
CHEMBL5402694,CS(=O)(=O)NC(=O)Nc1c(-c2ccnc(OC3CCN(Cc4ccccc4)CC3)c2)ccc2c1CCC2,BAO_0000219,B,,,0
CHEMBL5396861,C[C@@H]1CCc2c1nc1c(c2NC(=O)N=[S+]2([O-])NC(=O)c3ccc(C(C)(C)O)cc32)CCC1,BAO_0000219,B,,7.4,0
CHEMBL5413315,CC(C)c1cc(NC(=O)NS(=O)(=O)C(c2cnn(C)c2)C2CCCN(C)C2)c(C(C)C)s1,BAO_0000219,B,,,0
CHEMBL5402286,CCc1oc(C(C)C)cc1NC(=O)NS(=O)(=O)C(c1cnn(C)c1)C1CCCN(C)C1,BAO_0000219,B,,,0
CHEMBL5417431,CCN1CCC[C@H](Nc2ccc(-c3c(C)cc(C(F)(F)F)cc3O)nn2)C1,BAO_0000219,B,,9.1,0
CHEMBL5426651,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc(C(F)(F)F)cc1O,BAO_0000219,B,,9.4,0
CHEMBL5414596,CN1CCC[C@@H](Nc2cc(C(F)(F)F)c(-c3ccc(C(F)(F)F)cc3O)nn2)C1,BAO_0000219,B,,9.4,0
CHEMBL5430786,C[C@@]1(CO)Cn2ncc([S@@+](N)([O-])=NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2O1,BAO_0000219,B,,8.72,0
CHEMBL5439343,CC(C)(O)c1ccc2c(c1)[S+]([O-])(NC(=O)Nc1c3c(cc4c1CCC4)CCC3)=NC2=O,BAO_0000219,B,,,0
CHEMBL5405482,COC(C)(C)Cn1ccc(S(=O)(=O)c2nnc(Nc3c4c(cc5c3CCC5)CCC4)[nH]2)n1,BAO_0000219,B,,,0
CHEMBL5396389,CC(C)c1cc(F)cc2c1CC(=O)NS(=O)(=O)c1ccn(n1)C(C)(C)COc1cc-2ccn1,BAO_0000219,B,,,0
CHEMBL5396648,CC(C)OC(=O)c1nc(Nc2c3c(cc4c2CCC4)CCC3)cs1,BAO_0000219,B,,,0
CHEMBL5095423,CCN1CCC(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)CC1,BAO_0000219,B,,,0
CHEMBL5395881,CN(C)Cc1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)nn1C1CC1,BAO_0000219,B,,,0
CHEMBL5396675,COc1cc(C)c(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1,BAO_0000219,B,,,0
CHEMBL5405135,CN1CCC(Oc2cc(-c3ccc4c(c3NC(=O)NS(=O)(=O)C3CC3)CCC4)ccn2)CC1,BAO_0000219,B,,,0
CHEMBL5402007,CS(C)(=O)=Nc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,BAO_0000219,B,,7.44,0
CHEMBL5419955,Cc1cc(NC2CCCN(C3CCC3)C2)nnc1-c1ccc2sccc2c1O,BAO_0000219,B,,10.15,0
CHEMBL5404792,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc2ccccc2c1O,BAO_0000219,B,,8.36,0
CHEMBL5431968,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc(-c2ccc(F)cc2)cc1O,BAO_0000219,B,,8.27,0
CHEMBL5400562,COc1cc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2cn(C(C)C)c(=O)cn2)CCC3)ccn1,BAO_0000221,B,,,0
CHEMBL5419019,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cc2c(o1)C1CCN(CC1)C2,BAO_0000221,B,,,0
CHEMBL5422832,Cn1ncc2ccc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc21,BAO_0000219,B,,,0
CHEMBL5394724,O=S1(=O)c2nnc([nH]2)Nc2c(ccc3c2CCC3)-c2ccnc(c2)OCCCN2CCC3(CC1C3)C2,BAO_0000219,B,,,0
CHEMBL5419065,CN1C[C@]2(C)CCCN2[C@H](CS(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)C1(C)C,BAO_0000219,B,,8.14,0
CHEMBL5422660,N[S+]([O-])(=NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1cnn2cc(CO)oc12,BAO_0000219,B,,8.21,0
CHEMBL5402024,O=C1Nc2c(ccc3c2CCC3)-c2ccnc(c2)OCCn2cc(F)c(n2)S(=O)(=O)N1,BAO_0000219,B,,,0
CHEMBL3188223,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,BAO_0000357,B,,5.49,0
CHEMBL4277456,CNS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1,BAO_0000357,B,,5.49,0
CHEMBL4583133,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NO)cc1,BAO_0000357,B,,5.07,0
CHEMBL5429355,CC(C)c1nn(CC(=O)N[C@@H]2CCCN(C3CCC3)C2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,9.52,0
CHEMBL5429355,CC(C)c1nn(CC(=O)N[C@@H]2CCCN(C3CCC3)C2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,,0
CHEMBL5410447,CN(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3sccc3n12,BAO_0000219,B,,7.77,0
CHEMBL5418113,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2cc3ccccc3n12,BAO_0000219,B,,7.62,0
CHEMBL5437646,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)nn12,BAO_0000219,B,,,0
CHEMBL5423286,CCNc1cc2c(=O)n(CC(=O)Nc3ccc4nncn4c3)nc(C(C)C)n2n1,BAO_0000219,B,,7.62,0
CHEMBL5399242,CC(C)c1nn(CC(=O)N[C@H]2CN(C3CCC3)CC[C@H]2O)c(=O)c2cc(C3CC3)nn12,BAO_0000219,B,,7.68,0
CHEMBL5435937,CC(C)c1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,BAO_0000219,B,,7.3,0
CHEMBL5400125,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2sc(C3CC3)nc12,BAO_0000219,B,,7.64,0
CHEMBL5396495,CCNc1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,BAO_0000219,B,,7.64,0
CHEMBL5428026,CC(C)c1nn(CC(=O)N[C@H]2C[C@](C)(O)C2)c(=O)c2ccc(Br)cc12,BAO_0000219,B,,,0
CHEMBL5399146,CC(C)c1nn(CC(=O)Nc2ncc3nc[nH]c3n2)c(=O)c2ccc(C(F)(F)F)cc12,BAO_0000219,B,,7.62,0
CHEMBL5440362,CC(C)n1nc(CC(=O)Nc2ccc3c(c2)[nH]c(=O)n3C)c(=O)c2ccc(Br)cc21,BAO_0000219,B,,7.38,0
CHEMBL5426149,CC(C)n1nc(CC(=O)Nc2ccncn2)c(=O)c2ccc(Br)cc21,BAO_0000219,B,,7.34,0
CHEMBL5410447,CN(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3sccc3n12,BAO_0000219,B,,,0
CHEMBL5418113,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2cc3ccccc3n12,BAO_0000219,B,,4.7,0
CHEMBL5437646,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)nn12,BAO_0000219,B,,,0
CHEMBL5423286,CCNc1cc2c(=O)n(CC(=O)Nc3ccc4nncn4c3)nc(C(C)C)n2n1,BAO_0000219,B,,5.15,0
CHEMBL5399242,CC(C)c1nn(CC(=O)N[C@H]2CN(C3CCC3)CC[C@H]2O)c(=O)c2cc(C3CC3)nn12,BAO_0000219,B,,,0
CHEMBL5435937,CC(C)c1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,BAO_0000219,B,,4.94,0
CHEMBL5400125,CC(C)c1nn(CC(=O)Nc2ccc3nncn3c2)c(=O)c2sc(C3CC3)nc12,BAO_0000219,B,,5.3,0
CHEMBL5396495,CCNc1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,BAO_0000219,B,,,0
CHEMBL5428026,CC(C)c1nn(CC(=O)N[C@H]2C[C@](C)(O)C2)c(=O)c2ccc(Br)cc12,BAO_0000219,B,,,0
CHEMBL5399146,CC(C)c1nn(CC(=O)Nc2ncc3nc[nH]c3n2)c(=O)c2ccc(C(F)(F)F)cc12,BAO_0000219,B,,,0
CHEMBL5411212,CC(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3ccsc3n12,BAO_0000219,B,,7.74,0
CHEMBL5432363,CC(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3c(n12)CC(C)(C)C3,BAO_0000219,B,,6.83,0
CHEMBL5399611,CC(C)Sc1cc2c(=O)n(CC(=O)N[C@H]3C[C@@](C)(O)C3)nc(C(C)C)n2c1,BAO_0000219,B,,,0
CHEMBL5406256,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cccn12,BAO_0000219,B,,,0
CHEMBL5415379,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)cn12,BAO_0000219,B,,6.89,0
CHEMBL5418770,CC(C)c1cc2c(=O)n(CC(=O)N[C@@H]3CCCN(C4CCC4)C3)nc(C(C)C)n2c1,BAO_0000219,B,,7.16,0
CHEMBL5431540,CN1CCC[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1,BAO_0000219,B,,9.07,0
CHEMBL5422375,C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1,BAO_0000219,B,,9.1,0
CHEMBL5406256,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cccn12,BAO_0000219,B,,,0
CHEMBL5415379,CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)cn12,BAO_0000219,B,,,0
CHEMBL5418770,CC(C)c1cc2c(=O)n(CC(=O)N[C@@H]3CCCN(C4CCC4)C3)nc(C(C)C)n2c1,BAO_0000219,B,,,0
CHEMBL5435222,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc(C2CC2)cc1O,BAO_0000219,B,,9.42,0
CHEMBL5418118,CC(C)c1nn(CC(=O)Nc2ncc(F)cn2)c(=O)c2ccc(Br)cc12,BAO_0000219,B,,6.92,0
CHEMBL5415086,CC(C)c1nn(C(C)C(=O)Nc2ncc(F)cn2)c(=O)c2ccc(Br)cc12,BAO_0000219,B,,5.44,0
CHEMBL5424421,CC(C)c1nn(CC(=O)Nc2ncncc2F)c(=O)c2ccc(C(F)(F)F)cc12,BAO_0000219,B,,6.75,0
CHEMBL5439309,CC(C)c1nn(CC(=O)Nc2ncncc2F)c(=O)c2cc(C(F)(F)F)ccc12,BAO_0000219,B,,,0
CHEMBL5418504,O=C(CN1C(=O)c2ccc(Br)c(F)c2C2(CC2)C1=O)Nc1ncc(Cl)cn1,BAO_0000219,B,,7.26,0
CHEMBL5408563,CCc1c(-c2cccc(F)c2)c(C(C)C)nn(CC(=O)Nc2ncncc2F)c1=O,BAO_0000219,B,,4.45,0
CHEMBL5432133,CC(C)c1nn(CC(=O)Nc2ncccn2)c(=O)cc1-c1cc(F)cc(F)c1,BAO_0000219,B,,6.54,0
CHEMBL5440099,CC(C)c1nn(C2(C(=O)Nc3ncccn3)CC2)c(=O)cc1-c1cc(F)cc(F)c1,BAO_0000219,B,,5.94,0
CHEMBL5422764,CC(C)c1nn(CC(=O)N[C@@H]2CCCN(C3CCC3)C2)c(=O)cc1-c1cccc(Cl)c1,BAO_0000219,B,,6.04,0
CHEMBL5416723,Cc1c(-c2ccc(C(F)(F)F)cc2O)nnc(NC[C@@H](C)O)c1C#N,BAO_0000219,B,,8.02,0
CHEMBL5421303,Cc1c(N[C@@H]2CCCC[C@H]2O)nnc(-c2ccc(C(F)(F)F)cc2O)c1C,BAO_0000219,B,,8.08,0
CHEMBL5438834,Cc1nc(NC(C)c2cccc(O)c2)nnc1-c1ccc(C(F)(F)F)cc1O,BAO_0000219,B,,9.3,0
CHEMBL5426277,Clc1ccc(-c2nnc(NCC3CCCO3)c3ccccc23)cc1,BAO_0000219,B,,6.57,0
CHEMBL5405032,Clc1ccc(-c2nnc(NCC3CCCO3)c3cnccc23)cc1,BAO_0000219,B,,6.44,0
CHEMBL5422375,C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C(F)(F)F)cc3O)c3c2COC3)C1,BAO_0000219,B,,9.1,0
CHEMBL5423671,C[C@]1(O)C[C@@H](Nc2nnc(-c3ccc(C#N)cc3O)c3c2CCCC3)C1,BAO_0000219,B,,8.52,0
CHEMBL5437138,Cc1ccc(-c2nnc(N[C@@H]3CCCN(C)C3)c3cscc23)c(O)c1,BAO_0000219,B,,7.96,0
CHEMBL5431981,Cc1ccc(-c2nnc(N[C@@H]3CCCN(C)C3)c3c2C2C=CC3CC2)c(O)c1,BAO_0000219,B,,9.0,0
CHEMBL5405849,Cc1cnc(-c2nnc(N[C@@H]3CCCN(C)C3)c3ccccc23)c(O)c1,BAO_0000219,B,,7.82,0
CHEMBL5440051,CCN1CCC[C@@H](Nc2nnc(-c3ccc(Cl)cc3O)n(C)c2=O)C1,BAO_0000221,B,,8.23,0
CHEMBL5423352,CCN1CCC[C@H](Nc2nnc(-c3ccc4c(c3O)CCO4)n(C)c2=O)C1,BAO_0000221,B,,7.8,0
CHEMBL5433380,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C(F)(F)F)cc3O)nn2)C1,BAO_0000219,B,,9.0,0
CHEMBL5416422,Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(Nc2cccnc2)nn1,BAO_0000219,B,,7.03,0
CHEMBL5401365,Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(Nc2cncnc2)nn1,BAO_0000219,B,,6.55,0
CHEMBL5401920,C=CCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,BAO_0000219,B,,6.3,0
CHEMBL5406324,COCCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,BAO_0000219,B,,6.4,0
CHEMBL5423381,CCCCCN1C(=O)/C(=C2\SC(=S)N(Cc3ccco3)C2=O)c2cc(Br)ccc21,BAO_0000219,B,,6.52,0
CHEMBL5404704,C=C1C(=O)[C@]23[C@H](O)[C@@H]1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,BAO_0000219,B,,5.29,0
CHEMBL5403920,C=C1C(=O)[C@@]23C(CC[C@@H]1[C@H]2OC(=O)Nc1cccc(Cl)c1)[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,BAO_0000219,B,,6.35,0
